Year,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Value,CV (%)
2020,ILLINOIS,SOUTHWEST,80,PERRY,145,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.6,5.1
2020,ILLINOIS,SOUTHWEST,80,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.5,2.2
2020,ILLINOIS,SOUTHWEST,80,PERRY,145,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.2,3.1
2020,ILLINOIS,SOUTHWEST,80,PULASKI,153,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.3,3.7
2020,ILLINOIS,SOUTHWEST,80,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.8,4.1
2020,ILLINOIS,SOUTHWEST,80,PULASKI,153,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77,7.4
2020,ILLINOIS,SOUTHWEST,80,RANDOLPH,157,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168,2.4
2020,ILLINOIS,SOUTHWEST,80,RANDOLPH,157,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.5,2.7
2020,ILLINOIS,SOUTHWEST,80,RANDOLPH,157,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78.6,2.9
2020,ILLINOIS,SOUTHWEST,80,ST CLAIR,163,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.2,3.3
2020,ILLINOIS,SOUTHWEST,80,ST CLAIR,163,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.7,2.2
2020,ILLINOIS,SOUTHWEST,80,ST CLAIR,163,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77.7,4
2020,ILLINOIS,SOUTHWEST,80,UNION,181,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.4,2.8
2020,ILLINOIS,SOUTHWEST,80,UNION,181,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.4,4.3
2020,ILLINOIS,SOUTHWEST,80,UNION,181,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66.8,4.9
2020,ILLINOIS,SOUTHWEST,80,WASHINGTON,189,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.9,2.2
2020,ILLINOIS,SOUTHWEST,80,WASHINGTON,189,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.9,1.8
2020,ILLINOIS,SOUTHWEST,80,WASHINGTON,189,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67.2,6.3
2020,ILLINOIS,SOUTHWEST,80,WILLIAMSON,199,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.3,4.2
2020,ILLINOIS,SOUTHWEST,80,WILLIAMSON,199,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.9,3.2
2020,ILLINOIS,WEST,30,ADAMS,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.4,3
2020,ILLINOIS,WEST,30,ADAMS,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.9,2.3
2020,ILLINOIS,WEST,30,ADAMS,1,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66.9,5.1
2020,ILLINOIS,WEST,30,BROWN,9,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.2,3
2020,ILLINOIS,WEST,30,BROWN,9,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.5,2.3
2020,ILLINOIS,WEST,30,BROWN,9,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.1,11
2020,ILLINOIS,WEST,30,FULTON,57,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.9,2.1
2020,ILLINOIS,WEST,30,FULTON,57,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.4,2.4
2020,ILLINOIS,WEST,30,FULTON,57,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64.3,5.2
2020,ILLINOIS,WEST,30,HANCOCK,67,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.6,2.3
2020,ILLINOIS,WEST,30,HANCOCK,67,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.6,2.8
2020,ILLINOIS,WEST,30,HANCOCK,67,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75,7.2
2020,ILLINOIS,WEST,30,HENDERSON,71,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.4,2.9
2020,ILLINOIS,WEST,30,HENDERSON,71,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.1,2.2
2020,ILLINOIS,WEST,30,KNOX,95,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205,1.5
2020,ILLINOIS,WEST,30,KNOX,95,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.9,2.3
2020,ILLINOIS,WEST,30,KNOX,95,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.3,8.1
2020,ILLINOIS,WEST,30,MCDONOUGH,109,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.1,1.9
2020,ILLINOIS,WEST,30,MCDONOUGH,109,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64,2.2
2020,ILLINOIS,WEST,30,SCHUYLER,169,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.8,1.9
2020,ILLINOIS,WEST,30,SCHUYLER,169,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.2,2.4
2020,ILLINOIS,WEST,30,SCHUYLER,169,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64.4,7.2
2020,ILLINOIS,WEST,30,WARREN,187,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.1,1.3
2020,ILLINOIS,WEST,30,WARREN,187,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.5,1.5
2020,ILLINOIS,WEST SOUTHWEST,60,BOND,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186.6,2.2
2020,ILLINOIS,WEST SOUTHWEST,60,BOND,5,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,2.2
2020,ILLINOIS,WEST SOUTHWEST,60,BOND,5,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.9,4.9
2020,ILLINOIS,WEST SOUTHWEST,60,CALHOUN,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.5,2.6
2020,ILLINOIS,WEST SOUTHWEST,60,CALHOUN,13,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.1,2.4
2020,ILLINOIS,WEST SOUTHWEST,60,CALHOUN,13,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63.7,9
2020,ILLINOIS,WEST SOUTHWEST,60,CASS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.9,2.1
2020,ILLINOIS,WEST SOUTHWEST,60,CASS,17,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.9,2
2020,ILLINOIS,WEST SOUTHWEST,60,CASS,17,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",65.8,10.5
2020,ILLINOIS,WEST SOUTHWEST,60,CHRISTIAN,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.1,2.3
2020,ILLINOIS,WEST SOUTHWEST,60,CHRISTIAN,21,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.7,2.9
2020,ILLINOIS,WEST SOUTHWEST,60,CHRISTIAN,21,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68.5,7
2020,ILLINOIS,WEST SOUTHWEST,60,GREENE,61,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.7,1.9
2020,ILLINOIS,WEST SOUTHWEST,60,GREENE,61,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.2,2.6
2020,ILLINOIS,WEST SOUTHWEST,60,GREENE,61,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74.9,5
2020,ILLINOIS,WEST SOUTHWEST,60,JERSEY,83,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.2,2.9
2020,ILLINOIS,WEST SOUTHWEST,60,JERSEY,83,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.2,3.2
2020,ILLINOIS,WEST SOUTHWEST,60,JERSEY,83,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72.1,3.8
2020,ILLINOIS,WEST SOUTHWEST,60,MACOUPIN,117,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.9,1.9
2020,ILLINOIS,WEST SOUTHWEST,60,MACOUPIN,117,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",66.2,2.1
2020,ILLINOIS,WEST SOUTHWEST,60,MACOUPIN,117,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64.6,3.4
2020,ILLINOIS,WEST SOUTHWEST,60,MADISON,119,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186.9,1.8
2020,ILLINOIS,WEST SOUTHWEST,60,MADISON,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.6,2.2
2020,ILLINOIS,WEST SOUTHWEST,60,MADISON,119,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67.2,4.5
2020,ILLINOIS,WEST SOUTHWEST,60,MONTGOMERY,135,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.8,1.3
2020,ILLINOIS,WEST SOUTHWEST,60,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.2,2.4
2020,ILLINOIS,WEST SOUTHWEST,60,MONTGOMERY,135,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72.3,3.3
2020,ILLINOIS,WEST SOUTHWEST,60,MORGAN,137,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.9,3.1
2020,ILLINOIS,WEST SOUTHWEST,60,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.9,4.6
2020,ILLINOIS,WEST SOUTHWEST,60,MORGAN,137,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77.7,5.8
2020,ILLINOIS,WEST SOUTHWEST,60,PIKE,149,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.5,2.2
2020,ILLINOIS,WEST SOUTHWEST,60,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.2,2.7
2020,ILLINOIS,WEST SOUTHWEST,60,PIKE,149,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66.5,2.8
2020,ILLINOIS,WEST SOUTHWEST,60,SANGAMON,167,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.9,1.8
2020,ILLINOIS,WEST SOUTHWEST,60,SANGAMON,167,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",67.6,1.8
2020,ILLINOIS,WEST SOUTHWEST,60,SANGAMON,167,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72.2,3.7
2020,ILLINOIS,WEST SOUTHWEST,60,SCOTT,171,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.2,2.4
2020,ILLINOIS,WEST SOUTHWEST,60,SCOTT,171,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.9,1.4
2020,ILLINOIS,WEST SOUTHWEST,60,SCOTT,171,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64,7.3
2019,ILLINOIS,CENTRAL,40,LOGAN,107,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.2,
2019,ILLINOIS,CENTRAL,40,MACON,115,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.4,
2019,ILLINOIS,CENTRAL,40,MACON,115,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.8,
2019,ILLINOIS,CENTRAL,40,MACON,115,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59.4,
2019,ILLINOIS,CENTRAL,40,MARSHALL,123,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.9,
2019,ILLINOIS,CENTRAL,40,MARSHALL,123,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.8,
2019,ILLINOIS,CENTRAL,40,MASON,125,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169,
2019,ILLINOIS,CENTRAL,40,MASON,125,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.4,
2019,ILLINOIS,CENTRAL,40,MASON,125,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64.3,
2019,ILLINOIS,CENTRAL,40,MCLEAN,113,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.8,
2019,ILLINOIS,CENTRAL,40,MCLEAN,113,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61,
2019,ILLINOIS,CENTRAL,40,MCLEAN,113,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76.4,
2019,ILLINOIS,CENTRAL,40,MENARD,129,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62,
2019,ILLINOIS,CENTRAL,40,MENARD,129,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",81.7,
2019,ILLINOIS,CENTRAL,40,PEORIA,143,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.4,
2019,ILLINOIS,CENTRAL,40,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.4,
2019,ILLINOIS,CENTRAL,40,PEORIA,143,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58.8,
2019,ILLINOIS,CENTRAL,40,STARK,175,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.9,
2019,ILLINOIS,CENTRAL,40,STARK,175,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.8,
2019,ILLINOIS,CENTRAL,40,TAZEWELL,179,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.6,
2019,ILLINOIS,CENTRAL,40,TAZEWELL,179,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.8,
2019,ILLINOIS,CENTRAL,40,TAZEWELL,179,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67.1,
2019,ILLINOIS,CENTRAL,40,WOODFORD,203,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.6,
2019,ILLINOIS,CENTRAL,40,WOODFORD,203,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.4,
2019,ILLINOIS,CENTRAL,40,WOODFORD,203,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63.4,
2019,ILLINOIS,EAST,50,CHAMPAIGN,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.8,
2019,ILLINOIS,EAST,50,CHAMPAIGN,19,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.8,
2019,ILLINOIS,EAST,50,CHAMPAIGN,19,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74,
2019,ILLINOIS,EAST,50,FORD,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168.6,
2019,ILLINOIS,EAST,50,FORD,53,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.6,
2019,ILLINOIS,EAST,50,IROQUOIS,75,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.6,
2019,ILLINOIS,EAST,50,IROQUOIS,75,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.3,
2019,ILLINOIS,EAST,50,KANKAKEE,91,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.3,
2019,ILLINOIS,EAST,50,LIVINGSTON,105,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.8,
2019,ILLINOIS,EAST,50,LIVINGSTON,105,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.9,
2019,ILLINOIS,EAST,50,LIVINGSTON,105,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75.6,
2019,ILLINOIS,EAST,50,PIATT,147,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.7,
2019,ILLINOIS,EAST,50,PIATT,147,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59.4,
2019,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73.8,
2019,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140.5,
2019,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.5,
2019,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71.4,
2019,ILLINOIS,EAST SOUTHEAST,70,COLES,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184,
2019,ILLINOIS,EAST SOUTHEAST,70,COLES,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.7,
2019,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.3,
2019,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.5,
2019,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.5,
2019,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.6,
2019,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.6,
2019,ILLINOIS,EAST SOUTHEAST,70,DOUGLAS,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.6,
2019,ILLINOIS,EAST SOUTHEAST,70,DOUGLAS,41,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.4,
2019,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.5,
2019,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71.4,
2019,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.9,
2019,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5,
2019,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.4,
2019,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.2,
2019,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.9,
2019,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63.5,
2019,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174,
2019,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.9,
2019,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.2,
2019,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.8,
2019,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69.7,
2019,ILLINOIS,EAST SOUTHEAST,70,MARION,121,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.1,
2019,ILLINOIS,EAST SOUTHEAST,70,MARION,121,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.5,
2019,ILLINOIS,EAST SOUTHEAST,70,MARION,121,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59.4,
2019,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.4,
2019,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.3,
2019,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.7,
2019,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63.7,
2019,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.9,
2019,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.2,
2019,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64.7,
2019,ILLINOIS,NORTHEAST,20,BOONE,7,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179,
2019,ILLINOIS,NORTHEAST,20,BOONE,7,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50,
2019,ILLINOIS,NORTHEAST,20,COOK,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174,
2019,ILLINOIS,NORTHEAST,20,DE KALB,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.8,
2019,ILLINOIS,NORTHEAST,20,DE KALB,37,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.6,
2019,ILLINOIS,NORTHEAST,20,DE KALB,37,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56.6,
2019,ILLINOIS,NORTHEAST,20,GRUNDY,63,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164,
2019,ILLINOIS,NORTHEAST,20,GRUNDY,63,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49,
2019,ILLINOIS,NORTHEAST,20,KANE,89,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.8,
2019,ILLINOIS,NORTHEAST,20,KANE,89,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.3,
2019,ILLINOIS,NORTHEAST,20,KANE,89,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56.9,
2019,ILLINOIS,NORTHEAST,20,KENDALL,93,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.2,
2019,ILLINOIS,NORTHEAST,20,KENDALL,93,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.4,
2019,ILLINOIS,NORTHEAST,20,KENDALL,93,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77.6,
2019,ILLINOIS,NORTHEAST,20,LA SALLE,99,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.8,
2019,ILLINOIS,NORTHEAST,20,LA SALLE,99,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.4,
2019,ILLINOIS,NORTHEAST,20,LAKE,97,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129,
2019,ILLINOIS,NORTHEAST,20,LAKE,97,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.2,
2019,ILLINOIS,NORTHEAST,20,LAKE,97,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46.7,
2019,ILLINOIS,NORTHEAST,20,WILL,197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.8,
2019,ILLINOIS,NORTHWEST,10,BUREAU,11,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.9,
2019,ILLINOIS,NORTHWEST,10,BUREAU,11,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.4,
2019,ILLINOIS,NORTHWEST,10,BUREAU,11,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61.4,
2019,ILLINOIS,NORTHWEST,10,CARROLL,15,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.1,
2019,ILLINOIS,NORTHWEST,10,CARROLL,15,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.7,
2019,ILLINOIS,NORTHWEST,10,CARROLL,15,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76,
2019,ILLINOIS,NORTHWEST,10,HENRY,73,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187,
2019,ILLINOIS,NORTHWEST,10,HENRY,73,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.6,
2019,ILLINOIS,NORTHWEST,10,HENRY,73,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.1,
2019,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.9,
2019,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.6,
2019,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58.4,
2019,ILLINOIS,NORTHWEST,10,LEE,103,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.4,
2019,ILLINOIS,NORTHWEST,10,LEE,103,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.7,
2019,ILLINOIS,NORTHWEST,10,LEE,103,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61.5,
