Year,State,Ag District,County,yield,AWND,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYHF,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HN01,HN02,HTDD,HX01,HX02,LN01,LN02,LX01,LX02,MN01,MN02,MX01,MX02,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WDFG,WDMV,WSF2,WSF5,WSFG
2020,ILLINOIS,SOUTHWEST,UNION,155.4,,,,119.0,85.0,18.0,,,,,,,,,,,,,,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.0,,,,,,,,,,,
2020,ILLINOIS,SOUTHWEST,WASHINGTON,180.9,,,,114.0,81.0,13.0,,,,,,,,,,,,,,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.6,,,,,,,,,,,
2020,ILLINOIS,SOUTHWEST,WILLIAMSON,156.3,,,,142.0,85.0,13.0,,,,,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.4,,,,,,,,,,,
2020,ILLINOIS,WEST,ADAMS,178.4,4.0,632.6,632.6,91.5,64.0,10.0,12.0,4.0,2.0,113.0,25.0,159.0,21.0,18.0,1.0,5.0,-22.7,76.0,76.0,54.0,34.4,,-1.0,-2.7,-5.5,-9.3,-9.3,-1.0,-7.1,-7.1,-7.1,-10.5,3003.2,,,3003.2,,,,,,,,,,,868.1,241.0,12.02,17.26,6.78,300.0,300.0,,,20.1,26.8,
2020,ILLINOIS,WEST,BROWN,182.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ILLINOIS,WEST,FULTON,184.9,,411.7,411.7,95.0,60.0,7.0,,,4.0,148.0,27.0,144.0,11.0,3.0,,15.0,-25.0,,,72.6,33.3,,-1.7,-3.3,-7.2,-7.2,-8.9,-0.6,-2.2,-6.1,-6.7,-10.6,,,,,,,,,,,,,,,846.2,,10.25,16.0,4.49,,,,,,,
2020,ILLINOIS,WEST,HANCOCK,204.6,,598.625,598.625,100.33333329999999,59.66666667,9.5,30.33333333,8.0,2.25,122.25,23.75,154.25,17.75,2.0,,13.0,-21.25,101.66666670000001,96.5,60.06666667,34.275,,-0.7,-2.625,-5.25,-8.05,-11.4,-0.7,-3.6,-6.8,-8.475,-9.725,3137.75,,,3137.75,,,,,,,,,,,894.0,421.0,11.5125,16.5725,6.455,,,,,,,
2020,ILLINOIS,WEST,HENDERSON,200.4,,598.1,598.1,96.0,55.0,9.0,27.0,6.0,2.0,120.0,22.0,155.0,25.0,,,,-20.6,102.0,107.0,46.2,35.6,,-0.6,-3.9,-4.4,-6.7,-11.7,-0.6,-2.2,-8.3,-8.3,-10.0,3154.1,,,3154.1,,,,,,,,,,,823.1,416.0,11.39,16.51,6.26,,,,,,,
2020,ILLINOIS,WEST,KNOX,205.0,,481.7666666999999,481.7666666999999,93.8,65.2,7.4,29.0,11.0,3.666666667,143.0,30.33333333,147.0,14.33333333,10.66666667,,11.33333333,-24.06666667,127.0,114.0,65.78,33.3,,-0.933333333,-2.9666666669999997,-6.666666667,-7.766666667000001,-9.066666667,-0.933333333,-2.933333333,-5.166666667,-9.266666667,-10.56666667,3420.666667,,,3420.666667,,,,,,,,,,,862.0,565.0,10.39333333,15.79333333,4.986666667,,,,,,,
2020,ILLINOIS,WEST,MCDONOUGH,199.1,,557.8,557.8,103.33333329999999,58.66666667,9.333333332999999,30.0,8.0,2.0,129.0,17.0,160.0,16.0,,,,-23.3,76.0,97.0,84.26666667,33.3,,-1.1,-6.1,-6.1,-8.9,-8.9,0.0,-2.2,-10.0,-10.0,-10.0,3208.8,,,3208.8,,,,,,,,,,,926.5,425.0,11.32,16.84,5.8,,,,,,,
2020,ILLINOIS,WEST,SCHUYLER,183.8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ILLINOIS,WEST,WARREN,211.1,,509.5,509.5,87.5,60.5,11.0,17.0,6.5,4.0,147.0,28.5,153.0,16.5,10.0,,7.0,-25.0,178.0,171.5,55.15,33.6,,-2.2,-2.2,-7.2,-7.2,-9.4,-2.2,-2.2,-6.1,-7.2,-11.1,3369.85,29.4,27.2,3369.85,36.1,31.7,-3.9,-0.6,-1.1,0.0,11.5,11.4,15.3,13.5,911.5,476.5,10.37,16.02,4.83,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,BOND,186.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,CALHOUN,177.5,,,,102.0,78.0,11.0,4.0,2.0,,,,,,,,,,25.0,33.0,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.9,63.0,,,,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,CASS,205.9,,,,115.0,70.0,7.0,,,,,,,,,,,,,,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0,,,,,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,199.1,,612.25,612.25,110.8,76.0,9.0,11.0,2.0,2.0,113.0,16.0,157.5,23.0,19.66666667,,15.66666667,-17.8,51.0,36.0,67.98,34.4,,-1.1,-2.75,-6.15,-6.95,-13.3,-0.85,-2.75,-6.4,-6.95,-11.4,2891.0,,,2891.0,,,,,,,,,,,1051.62,135.0,12.155,17.645,6.66,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,GREENE,191.7,,595.2,595.2,128.0,76.0,11.0,19.0,7.0,2.0,121.0,21.0,161.0,17.0,13.0,,17.0,-20.0,102.0,107.0,53.8,33.9,,-0.6,-2.8,-5.6,-7.8,-8.9,-1.7,-2.8,-7.2,-7.2,-10.6,,,,,,,,,,,,,,,1034.7,416.0,11.87,17.34,6.39,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,JERSEY,193.2,,615.8,615.8,104.0,74.0,10.0,18.0,6.0,2.0,113.0,17.0,163.0,20.0,10.0,,8.0,-17.8,127.0,127.0,73.7,34.4,,-0.6,-3.3,-5.6,-7.2,-13.3,-2.2,-2.2,-6.7,-6.7,-10.6,2963.0,,,2963.0,,,,,,,,,,,1090.4,291.0,12.22,17.79,6.65,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,MACOUPIN,192.9,,,,98.33333333,73.0,11.0,14.0,5.0,,,,,,4.0,,13.0,,76.0,66.0,70.46666667,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.666667,314.0,,,,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,MADISON,186.9,,,,115.0,78.6,13.8,,,,,,,,2.0,,35.0,,,,82.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.8,,,,,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,191.8,,707.2,707.2,89.0,65.0,13.0,2.0,2.0,0.0,97.0,10.0,173.0,30.0,,,,-13.9,25.0,38.0,70.0,34.4,,-0.6,-4.4,-4.4,-7.8,-13.9,-1.1,-2.8,-4.4,-7.2,-10.6,2381.6,,,2381.6,,,,,,,,,,,995.0,63.0,13.4,19.36,7.44,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,MORGAN,203.9,,555.6,555.6,108.5,69.0,9.75,9.0,4.0,2.0,128.0,13.0,162.0,24.0,17.0,,5.0,-20.6,76.0,94.0,65.35,34.4,,-1.1,-2.8,-4.4,-7.2,-8.9,0.0,-2.8,-8.9,-8.9,-8.9,,,,,,,,,,,,,,,1045.0,324.0,11.86,17.89,5.84,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,PIKE,185.5,,505.5,505.5,111.0,72.0,11.0,,,1.0,124.0,22.0,149.0,17.0,2.0,,2.0,-22.8,,,84.8,33.9,,-0.6,-5.6,-5.6,-7.2,-10.6,0.0,-2.8,-7.8,-7.8,-11.1,2918.5,,,2918.5,,,,,,,,,,,1033.9,,11.61,17.03,6.18,,,,,,,
2020,ILLINOIS,WEST SOUTHWEST,SANGAMON,203.9,3.8,648.3,648.3,104.16666670000001,69.16666667,8.166666667000001,15.66666667,6.666666667,2.0,113.0,17.0,163.0,27.0,61.0,23.0,22.5,-20.5,77.33333333,82.0,75.9,34.4,,0.0,-2.7,-6.6,-8.8,-12.1,0.0,-3.2,-7.7,-7.7,-10.5,2956.5,,,2956.5,,,,,,,,,,,1012.842857,433.0,12.24,17.8,6.68,260.0,10.0,,,17.4,23.3,
2020,ILLINOIS,WEST SOUTHWEST,SCOTT,189.2,,595.2,595.2,128.0,76.0,11.0,19.0,7.0,2.0,121.0,21.0,161.0,17.0,13.0,,17.0,-20.0,102.0,107.0,53.8,33.9,,-0.6,-2.8,-5.6,-7.8,-8.9,-1.7,-2.8,-7.2,-7.2,-10.6,,,,,,,,,,,,,,,1034.7,416.0,11.87,17.34,6.39,,,,,,,
2019,ILLINOIS,CENTRAL,LOGAN,194.2,,,,130.0,77.66666667,11.0,,,,,,,,32.33333333,,25.66666667,,,,66.76666667,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.866667,,,,,,,,,,,
2019,ILLINOIS,CENTRAL,MACON,204.4,4.4,666.85,666.85,128.0,81.5,11.0,32.0,9.0,4.0,121.5,34.0,156.5,18.0,74.33333333,27.0,31.33333333,-26.65,229.0,198.0,63.1,34.7,,0.0,-3.0,-4.65,-8.55,-10.25,-0.8,-3.0,-9.1,-13.0,-13.0,3208.05,,,3208.05,,,,,,,,,,,1185.15,597.0,11.415,16.45,6.385,250.0,240.0,,,18.3,27.3,
2019,ILLINOIS,CENTRAL,MARSHALL,184.9,,,,130.0,82.5,10.5,,12.0,,,,,,1.0,,5.0,,,178.0,63.65,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.3,886.0,,,,,,,,,,
2019,ILLINOIS,CENTRAL,MASON,169.0,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,ILLINOIS,CENTRAL,MCLEAN,198.8,,577.1,577.1,136.71428569999998,87.0,10.28571429,37.0,11.5,13.0,137.0,42.0,155.0,24.0,31.33333333,,31.33333333,-29.4,235.0,163.5,78.95714286,35.6,,0.0,-4.4,-4.4,-11.1,-11.1,0.0,-2.2,-4.4,-7.8,-13.3,3604.25,,,3604.25,,,,,,,,,,,1219.914286,843.0,10.35,16.21,4.48,,,,,,,
2019,ILLINOIS,CENTRAL,PEORIA,193.4,3.5,667.0,667.0,143.6,87.6,13.2,40.0,10.5,8.0,126.0,42.0,155.0,18.0,95.0,15.0,38.0,-28.8,280.0,207.0,135.84,35.0,,-0.5,-4.9,-4.9,-8.8,-10.5,-1.6,-3.2,-6.0,-12.7,-12.7,3371.8,,,3371.8,,,,,,,,,,,1363.42,831.5,11.0,16.11,5.89,230.0,230.0,,,17.9,26.4,
2019,ILLINOIS,CENTRAL,STARK,202.9,,439.5,439.5,126.0,93.0,12.0,,10.0,16.0,150.0,60.0,141.0,6.0,,,,-35.6,,191.0,97.8,33.9,,-1.1,-3.3,-6.1,-10.6,-10.6,-1.7,-4.4,-4.4,-7.2,-8.9,3835.9,,,3835.9,,,,,,,,,,,1417.6,796.0,8.85,14.32,3.37,,,,,,,
2019,ILLINOIS,CENTRAL,TAZEWELL,205.6,,,,150.0,86.5,11.5,,,,,,,,20.0,,38.0,,,,91.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.55,,,,,,,,,,,
2019,ILLINOIS,CENTRAL,WOODFORD,183.6,,584.7,584.7,139.6,83.8,9.8,,,9.5,135.0,40.0,159.5,21.5,21.0,,22.5,-30.0,,,103.96,35.0,,-0.55,-3.9,-5.6,-10.3,-10.3,-0.6,-2.75,-5.0,-7.75,-8.9,3487.65,,,3487.65,,,,,,,,,,,1255.1,,10.44,16.155,4.725,,,,,,,
2019,ILLINOIS,EAST,CHAMPAIGN,180.8,3.9,586.0,586.0,135.0714286,82.28571429,6.928571429,31.2,7.0,7.8,131.2,36.4,160.0,16.6,102.8,37.0,23.5,-26.52,142.2,106.2,58.97142857,34.5,551.2,-0.82,-4.48,-5.88,-8.28,-10.22,-0.56,-3.46,-5.7,-11.96,-15.84,3326.5,26.1,26.1,3326.5,31.7,28.3,-5.0,-3.9,-3.9,-2.2,10.4,11.5,14.1,13.0,1022.225,513.8,10.84,16.298,5.38,270.0,290.0,247.0,,21.9,33.5,25.5
2019,ILLINOIS,EAST,FORD,168.6,,506.3,506.3,112.0,82.0,8.0,,,13.0,137.0,47.0,158.0,18.0,,,,-29.4,,,64.4,33.3,,-1.1,-5.6,-5.6,-11.1,-11.1,-0.6,-3.9,-4.4,-7.8,-10.6,3532.8,,,3532.8,,,,,,,,,,,1026.5,,9.99,15.59,4.39,,,,,,,
2019,ILLINOIS,EAST,IROQUOIS,152.6,,,,157.5,83.0,11.0,,,,,,,,,,,,,,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.033333,,,,,,,,,,,
2019,ILLINOIS,EAST,LIVINGSTON,178.8,,484.7,484.7,138.8,95.8,8.8,,,9.5,139.0,53.5,146.0,10.5,4.333333333,,5.333333333,-29.45,,,83.22,33.6,,0.0,-4.75,-5.0,-8.9,-10.3,-0.3,-2.5,-6.7,-8.6,-10.8,3579.55,,,3579.55,,,,,,,,,,,1215.92,,9.685,14.635,4.74,,,,,,,
2019,ILLINOIS,EAST,PIATT,199.7,,,,130.6666667,81.33333333,10.66666667,32.0,9.0,,,,,,57.0,,28.0,,229.0,198.0,61.63333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.133333,597.0,,,,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,CLAY,140.5,,853.0,853.0,129.0,90.5,15.0,8.0,5.0,2.0,125.0,20.0,175.0,49.0,13.0,,15.0,-20.6,127.0,127.0,71.1,36.7,,-3.3,-3.3,-7.2,-7.2,-12.2,0.0,-2.8,-11.1,-11.1,-11.1,2858.6,,,2858.6,,,,,,,,,,,1406.5,292.0,12.85,18.75,6.95,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,COLES,184.0,4.0,732.85,732.85,112.66666670000001,76.0,11.33333333,16.0,7.0,2.5,109.5,29.0,165.0,33.0,64.0,33.0,26.5,-24.35,203.0,152.0,85.5,34.45,,-1.35,-3.55,-5.2,-9.35,-9.35,-0.5,-3.3,-9.4,-13.0,-13.0,3090.3,,,3090.3,,,,,,,,,,,1133.233333,558.0,12.29,17.805,6.785,300.0,310.0,,,17.9,26.8,
2019,ILLINOIS,EAST SOUTHEAST,CRAWFORD,146.3,,789.0,789.0,121.0,85.0,16.0,,,2.0,119.0,26.0,171.0,43.0,13.0,,10.0,-22.2,,,50.5,36.1,,-3.3,-3.3,-7.8,-7.8,-16.1,-0.6,-3.9,-10.0,-10.0,-10.0,2896.1,,,2896.1,,,,,,,,,,,1429.95,,12.38,18.18,6.58,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,161.6,,745.0,745.0,114.0,84.0,13.0,18.0,5.0,3.0,125.0,24.0,168.0,38.0,13.0,,12.0,-22.2,127.0,109.0,69.6,36.1,,0.0,-4.4,-4.4,-8.9,-8.9,-0.6,-2.2,-10.6,-10.6,-10.6,2974.6,,,2974.6,,,,,,,,,,,1322.2,351.0,12.13,18.03,6.23,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,DOUGLAS,193.6,,645.0,645.0,130.0,92.0,9.0,25.0,8.0,5.0,125.0,35.0,160.0,15.0,19.0,,36.0,-25.6,203.0,178.0,49.3,35.0,,0.0,-3.3,-9.4,-9.4,-9.4,0.0,-2.8,-4.4,-12.2,-12.2,3296.7,,,3296.7,,,,,,,,,,,1119.8,589.0,11.13,16.31,5.95,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,173.9,,763.7,763.7,130.6666667,85.33333333,14.33333333,15.0,6.0,2.0,128.0,24.0,169.0,40.0,6.0,,6.5,-21.7,127.0,134.5,94.16666667,36.1,,-3.9,-3.9,-7.2,-7.2,-12.8,0.0,-3.3,-12.2,-12.2,-12.2,2985.2,,,2985.2,,,,,,,,,,,1404.3,403.0,12.32,18.22,6.43,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,FAYETTE,166.2,,597.9,597.9,132.0,92.0,16.0,23.0,5.0,4.0,129.0,30.0,162.0,15.0,67.0,,34.0,-23.9,203.0,198.0,58.4,33.9,,-0.6,-4.4,-4.4,-8.9,-8.9,-1.1,-2.8,-12.2,-12.2,-12.2,3167.5,,,3167.5,,,,,,,,,,,1398.1,457.0,11.17,16.73,5.61,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,JASPER,174.0,,754.5,754.5,130.0,88.0,12.5,24.0,7.0,2.0,109.0,25.0,167.0,24.0,19.0,,43.0,-21.7,127.0,81.0,62.85,35.0,,-1.7,-3.3,-4.4,-7.8,-9.4,0.0,-3.9,-12.2,-12.2,-12.2,2901.2,,,2901.2,,,,,,,,,,,1259.05,448.0,12.54,17.68,7.4,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,LAWRENCE,155.2,,,,129.0,91.5,15.5,12.0,6.0,,,,,,105.0,34.0,16.33333333,,76.0,84.0,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.4,361.0,,,,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,MARION,153.1,,773.45,773.45,121.66666670000001,89.33333333,15.33333333,15.0,5.0,2.0,115.0,22.5,171.5,29.5,7.0,,21.0,-20.85,102.0,121.0,93.06666667,35.0,,-3.3,-3.3,-7.25,-7.25,-12.2,-0.3,-2.5,-9.15,-11.4,-11.4,2873.0,,,2873.0,,,,,,,,,,,1464.1,307.0,12.65,18.115,7.175,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,MOULTRIE,189.4,,745.2,745.2,129.0,85.0,13.0,22.0,6.0,5.0,129.0,32.0,167.0,30.0,11.0,,10.5,-25.6,178.0,152.0,64.8,35.0,,0.0,-2.8,-10.0,-10.0,-10.0,-0.6,-3.3,-11.7,-11.7,-11.7,3159.1,,,3159.1,,,,,,,,,,,1266.55,524.0,11.53,17.07,6.0,,,,,,,
2019,ILLINOIS,EAST SOUTHEAST,SHELBY,174.9,,664.05,664.05,118.16666670000001,87.16666667,13.5,,5.0,3.666666667,118.33333329999999,27.5,164.0,22.5,13.75,,9.75,-22.2,,165.0,78.68333333,34.45,,-2.6,-3.7,-7.4,-7.4,-12.03333333,-0.966666667,-2.8,-12.4,-12.4,-12.4,3086.3,,,3086.3,,,,,,,,,,,1365.666667,542.0,11.61,17.085,6.296666667,,,,,,,
2019,ILLINOIS,NORTHEAST,BOONE,179.0,,,,144.0,89.0,8.5,59.5,13.0,,,,,,,,2.0,,305.0,118.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.75,989.0,,,,,,,,,,
2019,ILLINOIS,NORTHEAST,COOK,174.0,4.1,512.7333333,512.7333333,144.7727273,91.81818182,10.77272727,35.66666667,14.2,8.571428571,131.0,49.5,141.5,14.0,57.57142857,6.0,24.71428571,-30.27142857,219.0,143.6,76.22272727,35.18333333,,-1.385714286,-4.071428571,-5.842857143,-8.5,-9.957142857000001,-1.1714285709999999,-3.6142857139999998,-4.871428571,-8.928571429,-10.27142857,3592.271429,,,3592.271429,,,,,,,,,,,1302.892593,997.0,9.816666667,14.49,5.081428571,263.3333333,266.6666667,,,18.33333333,27.13333333,
2019,ILLINOIS,NORTHEAST,DE KALB,188.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,ILLINOIS,NORTHEAST,GRUNDY,164.0,,592.0,592.0,155.75,102.25,11.0,33.5,14.5,11.0,136.0,47.0,154.0,22.0,7.0,,24.0,-30.6,216.0,80.0,167.2,35.0,,0.0,-5.6,-5.6,-9.4,-9.4,0.0,-3.9,-5.0,-7.8,-10.6,3631.0,,,3631.0,,,,,,,,,,,1501.583333,829.0,10.12,15.27,4.98,,,,,,,
2019,ILLINOIS,NORTHEAST,KANE,175.8,4.2,440.5666666999999,440.5666666999999,144.8,93.4,12.7,45.5,14.66666667,11.33333333,145.33333330000002,54.0,141.33333330000002,14.66666667,28.0,3.0,10.0,-32.96666667,355.75,170.66666669999998,64.75,34.6,,0.0,-6.266666667000001,-6.266666667000001,-8.1,-10.13333333,-1.266666667,-4.966666667,-7.0,-9.4,-11.06666667,3778.5,,,3778.5,,,,,,,,,,,1306.881818,1237.833333,9.083333332999999,14.36666667,3.8,260.0,260.0,,,22.8,29.1,
2019,ILLINOIS,NORTHEAST,KENDALL,192.2,,,,150.0,94.0,13.5,32.0,16.0,,,,,,,,,,229.0,119.0,106.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.85,986.0,,,,,,,,,,
2019,ILLINOIS,NORTHEAST,LA SALLE,175.8,,516.4,516.4,146.5,95.9,12.9,,15.0,10.4,140.4,50.75,147.75,13.25,8.0,,16.75,-30.68,,109.0,118.93,34.15,,-0.56,-4.12,-5.78,-8.66,-9.78,-0.46,-3.32,-5.44,-8.34,-10.0,3594.85,,,3594.85,,,,,,,,,,,1399.81,1107.0,9.8325,14.9775,4.508,,,,,,,
2019,ILLINOIS,NORTHEAST,LAKE,129.0,3.4,334.6666667,334.6666667,147.77777780000002,91.44444444,10.44444444,46.5,16.0,10.0,144.0,60.0,129.3333333,5.333333333,30.66666667,2.0,24.66666667,-32.0,330.5,207.5,78.06666667,33.7,,0.0,-4.4,-7.0,-7.0,-10.16666667,-1.466666667,-3.5,-4.766666667,-8.3,-12.56666667,3948.833333,,,3948.833333,,,,,,,,,,,1361.555556,1427.5,8.313333333,13.19333333,3.4266666669999997,220.0,250.0,,,17.0,23.3,
2019,ILLINOIS,NORTHWEST,BUREAU,179.9,,500.9333333000001,500.9333333000001,134.66666669999998,99.33333333,14.0,44.0,16.5,13.33333333,143.66666669999998,53.33333333,144.0,13.66666667,14.0,,43.0,-32.23333333,330.0,171.5,113.63333329999999,34.4,,-0.2,-4.833333333,-7.4,-9.066666667,-10.0,-0.7666666670000001,-2.9666666669999997,-5.0,-8.166666667000001,-8.9,3799.3666670000002,,,3799.3666670000002,,,,,,,,,,,1383.133333,1165.0,9.386666667,14.61,4.16,,,,,,,
2019,ILLINOIS,NORTHWEST,CARROLL,206.1,,477.2,477.2,142.0,92.0,9.0,,17.0,23.0,158.0,51.0,146.0,18.0,6.0,,16.0,-38.9,,165.0,66.46666667,35.6,,0.0,-2.2,-10.0,-10.0,-10.0,-6.1,-6.1,-6.1,-9.4,-9.4,4039.3,,,4039.3,,,,,,,,,,,1295.633333,1323.0,8.8,15.02,2.58,,,,,,,
2019,ILLINOIS,NORTHWEST,HENRY,187.0,,509.7,509.7,141.4,96.2,11.8,44.0,14.0,13.66666667,150.0,59.33333333,143.33333330000002,12.0,2.0,,16.0,-33.36666667,254.0,174.66666669999998,76.72,34.46666667,,-0.7666666670000001,-3.7,-6.3,-8.9,-10.2,-0.933333333,-3.133333333,-5.0,-8.133333333,-10.2,3825.333333,,,3825.333333,,,,,,,,,,,1362.88,969.0,9.273333333,14.59,3.9466666669999997,,,,,,,
2019,ILLINOIS,NORTHWEST,JO DAVIESS,188.9,,397.1333333,397.1333333,145.6,96.4,12.8,67.5,16.66666667,20.33333333,156.33333330000002,65.0,132.6666667,10.0,23.5,,22.0,-36.13333333,317.5,154.66666669999998,65.24,34.06666667,,-0.2,-2.6,-8.3,-8.3,-10.16666667,-3.5,-4.433333333,-5.533333333,-7.566666667000001,-10.9,4163.825,,,4163.825,,,,,,,,,,,1336.18,1379.333333,8.15,13.40333333,2.89,,,,,,,28.2
2019,ILLINOIS,NORTHWEST,LEE,181.4,,350.0,350.0,137.2,88.8,11.8,38.0,11.0,13.0,166.0,64.0,136.0,6.0,33.0,,31.66666667,-32.8,127.0,104.0,67.36,33.3,,-1.7,-3.3,-10.0,-10.0,-10.0,-0.6,-2.8,-6.7,-6.7,-9.4,4105.1,,,4105.1,,,,,,,,,,,1286.02,766.0,8.08,13.39,2.76,,,,,,,
2019,ILLINOIS,NORTHWEST,MERCER,188.1,,549.6,549.6,126.66666670000001,80.0,11.0,47.0,19.0,11.5,139.5,51.0,143.5,17.0,,,,-34.15,254.0,165.0,80.16666667,35.0,,0.0,-3.05,-7.5,-7.5,-11.1,-1.4,-2.5,-4.4,-9.45,-12.2,3669.25,,,3669.25,,,,,,,,,,,1203.6,1080.0,9.75,14.94,4.56,,,,,,,
2019,ILLINOIS,NORTHWEST,OGLE,191.2,,,,137.5,94.5,8.5,,,,,,,,,,,,,,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.466667,,,,,,,,,,,
2019,ILLINOIS,NORTHWEST,STEPHENSON,195.6,,376.6,376.6,151.8,93.8,10.2,60.0,16.0,19.0,158.0,65.0,133.0,9.0,21.0,,,-35.0,254.0,180.0,72.32,34.4,,-0.6,-2.2,-7.8,-7.8,-10.0,-4.4,-4.4,-4.4,-6.7,-11.7,4132.7,,,4132.7,,,,,,,,,,,1355.783333,1331.0,8.12,13.32,2.92,,,,,,,
2019,ILLINOIS,NORTHWEST,WHITESIDE,192.0,,492.83333330000005,492.83333330000005,135.16666669999998,92.33333333,14.16666667,65.5,15.33333333,17.33333333,143.33333330000002,60.0,138.33333330000002,6.666666667,8.5,,21.0,-34.63333333,381.0,145.33333330000002,67.98333333,35.0,,-2.633333333,-3.9,-7.6,-7.6,-9.433333333,-1.6666666669999999,-2.566666667,-6.666666667,-8.333333332999999,-9.633333333,3912.7666670000003,,,3912.7666670000003,,,,,,,,,,,1359.683333,1102.333333,9.073333332999999,14.09333333,4.05,,,,,,,
2019,ILLINOIS,NORTHWEST,WINNEBAGO,191.8,3.9,501.5,501.5,156.66666669999998,97.0,11.66666667,54.0,18.0,13.0,145.0,60.0,143.0,17.0,113.5,15.0,54.0,-34.9,430.0,107.0,85.6,36.1,,0.0,-6.6,-6.6,-7.1,-9.9,-2.1,-4.3,-5.5,-9.9,-9.9,3868.5,,,3868.5,,,,,,,,,,,1261.4,1334.0,9.28,14.36,4.2,10.0,20.0,,,20.1,28.2,
2019,ILLINOIS,SOUTHEAST,FRANKLIN,135.6,,,,109.5,81.0,14.0,,,,,,,,,,40.0,,,,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.95,,,,,,,,,,,
2019,ILLINOIS,SOUTHEAST,GALLATIN,166.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,ILLINOIS,SOUTHEAST,JEFFERSON,129.3,,705.0,705.0,123.33333329999999,88.33333333,17.33333333,,,2.0,115.0,23.0,166.0,12.0,3.0,,38.0,-19.4,,,67.83333333,33.9,,0.0,-4.4,-4.4,-7.2,-12.8,-1.1,-2.2,-4.4,-10.0,-10.0,2842.1,,,2842.1,,,,,,,,,,,1452.225,,12.53,17.66,7.4,,,,,,,
2019,ILLINOIS,SOUTHEAST,MASSAC,155.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.3,,,,,,,,,,,
2019,ILLINOIS,SOUTHEAST,WABASH,156.2,,,,145.0,86.0,19.0,,3.0,,,,,,,,,,,76.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.1,236.0,,,,,,,,,,
